Location,Country,Disease,Species,HM Alert ID,Headline,URL,Issue Date,Tag ,Long,Lat
"Passaic County, New Jersey, United States",United States,Measles,Humans,6171444,"3 People In 1 Passaic County Household Have Measles, State Says - Patch.com",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFcvCTsqQ-rAOVOBATLoQl4CJWRCA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780118270939&ei=fg0AXKqEFsyP3QGNz7PIBw&url=https://patch.com/new-jersey/wayne/3-people-1-passaic-co-house-sickened-measles-state-says,11/29/18 10:12,Breaking,-74.3657,41.066799
"Ohio, United States",United States,Measles,Humans,6171441,Ohio school mandates vaccinations after measles outbreak in New York - KXXV News Channel 25,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEgojtNNM3koJ8TswrYoCQvj-eD_Q&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=fg0AXKqEFsyP3QGNz7PIBw&url=http://www.kxxv.com/story/39560648/ohio-school-mandates-vaccinations-after-measles-outbreak-in-new-york,11/29/18 10:03,Breaking,-83.012703,40.245899
"New York State, United States",United States,Measles,Humans,6171441,Ohio school mandates vaccinations after measles outbreak in New York - KXXV News Channel 25,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEgojtNNM3koJ8TswrYoCQvj-eD_Q&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=fg0AXKqEFsyP3QGNz7PIBw&url=http://www.kxxv.com/story/39560648/ohio-school-mandates-vaccinations-after-measles-outbreak-in-new-york,11/29/18 10:03,Breaking,-75.4981,43.004601
"New York State, United States",United States,Measles,Humans,6171346,Metro New York Remains Measles Hot-Spot - PrecisionVaccinations,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFnQ0EgYX6Pa06kt6IjPvZ3ywCNQQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780118270939&ei=2f__W6HIHISP3QHftI_oAQ&url=https://www.precisionvaccinations.com/travel-alert-issued-israel-recommending-visitors-should-verify-their-immunization-against-measles,11/29/18 10:00,Breaking,-75.4981,43.004601
"Rockland County, New York, United States",United States,Measles,Humans,6171346,Metro New York Remains Measles Hot-Spot - PrecisionVaccinations,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFnQ0EgYX6Pa06kt6IjPvZ3ywCNQQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780118270939&ei=2f__W6HIHISP3QHftI_oAQ&url=https://www.precisionvaccinations.com/travel-alert-issued-israel-recommending-visitors-should-verify-their-immunization-against-measles,11/29/18 10:00,Breaking,-74.049591,41.166759
"New York State, United States",United States,Measles,Humans,6171344,"New measles exposures in Palisades mall, Spring Valley as outbreak spreads - The Journal News | LoHud.com",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGoEsH5FTa0teoQ1rw4s3FLZL91HA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780118270939&ei=2f__W6HIHISP3QHftI_oAQ&url=https://www.lohud.com/story/news/local/rockland/2018/11/29/measles-spring-valley-palisades-mall-outbreak/2147114002/,11/29/18 9:44,Breaking,-75.4981,43.004601
"West Nyack, New York, United States",United States,Measles,Humans,6171344,"New measles exposures in Palisades mall, Spring Valley as outbreak spreads - The Journal News | LoHud.com",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGoEsH5FTa0teoQ1rw4s3FLZL91HA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780118270939&ei=2f__W6HIHISP3QHftI_oAQ&url=https://www.lohud.com/story/news/local/rockland/2018/11/29/measles-spring-valley-palisades-mall-outbreak/2147114002/,11/29/18 9:44,Breaking,-73.972923,41.096481
"Rockland County, New York, United States",United States,Measles,Humans,6171344,"New measles exposures in Palisades mall, Spring Valley as outbreak spreads - The Journal News | LoHud.com",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGoEsH5FTa0teoQ1rw4s3FLZL91HA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780118270939&ei=2f__W6HIHISP3QHftI_oAQ&url=https://www.lohud.com/story/news/local/rockland/2018/11/29/measles-spring-valley-palisades-mall-outbreak/2147114002/,11/29/18 9:44,Breaking,-74.049591,41.166759
"Ohio, United States",United States,Measles,Humans,6170271,Ohio school won't accept religion as an excuse not to vaccinate children amid measles and chickenpox outbreaks - Yahoo Style,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHaf-nalMIl9b2Tu5LZV4b-xmFsDA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780117193794&ei=djr_W_iQF8ie3QGw2YTgDQ&url=https://ca.style.yahoo.com/measles-chickenpox-outbreaks-ohio-school-wont-accept-religion-excuse-not-vaccinate-children-214509143.html,11/28/18 17:01,Context,-83.012703,40.245899
"Georgia, United States",United States,Measles,Humans,6169460,Measles Outbreak Has Atlanta Rabbis Concerned - Atlanta Jewish Times,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGhGpzA_DnE9uRq0GpOX3OKoUXV0w&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780117179209&ei=7cn-W5D9Gs7Q3gG_k7jADg&url=https://atlantajewishtimes.timesofisrael.com/measles-outbreak-has-atlanta-rabbis-concerned/,11/28/18 11:29,Context,-83.496101,32.7318
"Michigan, United States",United States,Measles,Humans,6165948,Health officials urge measles protection through vaccination - Manistee News Advocate (press release),http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGioP8ZP9yekhE9tjjmZB9w2NLb4w&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=TXv8W4D6AZmCpwfE7YX4Dg&url=http://news.pioneergroup.com/manisteenews/2018/11/26/health-officials-urge-measles-protection-vaccination/,11/26/18 17:10,Context,-84.462898,43.580299
"Hudson Valley, New York, United States",United States,Measles,Humans,6165870,Measles Cases Rise Again In Hudson Valley | Patch PM - Patch.com,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEbo3Ji5U5eJIKw0JSTZ_gcsKfbFg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780115179059&ei=Om38W-C2DZW-3gGnm7voBw&url=https://patch.com/new-york/newrochelle/measles-cases-rise-again-hudson-valley-patch-pm,11/26/18 16:23,Breaking,-73.984467,41.966721
"Rockland County, New York, United States",United States,Measles,Humans,6165691,MONDAY MEASLES UPDATE: More Suspected Cases In Lakewood - Yeshiva World News,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGVq4SCZOANtKimNCdxu07SxCndRg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780115179059&ei=HFH8W9WmIpmCpwfE7YX4Dg&url=https://www.theyeshivaworld.com/news/general/1630777/monday-measles-update-more-suspected-cases-in-lakewood.html,11/26/18 14:23,Breaking,-74.049591,41.166759
"Rockland County, New York, United States",United States,Measles,Humans,6165446,Regarding the Recent Outbreak of Measles in New York - Touro College News,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHVV0IzsSXiCA2217TBZr0S8PgGUg&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=-DT8W6iBF47o3AHKo4HgBA&url=https://www.touro.edu/news--events/press-releases/measles-2018.php,11/26/18 12:21,Breaking,-74.049591,41.166759
United States,United States,Measles,Humans,6165124,5 Point Plan to Confront Measles in 2019 - PrecisionVaccinations,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEbV3sU2y1nIfGydBKt_RhVP3Dctw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=ywr8W5jRDI7o3AHKo4HgBA&url=https://www.precisionvaccinations.com/measles-outbreaks-can-be-reduced-two-doses-mmr-vaccine,11/26/18 9:56,Context,-97.556099,39.96693
United States,United States,Measles,Humans,6163153,2018 Surge In Measles In Europe And US Show Importance Of Herd Immunity - Forbes,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFeH2w_q7pdH2lkzB5oykKx_yKU5A&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780112853995&ei=Veb5W_jgJoSP3QHftI_oAQ&url=https://www.forbes.com/sites/brucelee/2018/11/24/2018-surge-in-measles-in-europe-and-us-show-importance-of-herd-immunity/,11/24/18 18:58,Context,-97.556099,39.96693
"Passaic County, New Jersey, United States",United States,Measles,Humans,6162724,Health officials warn of possible measles exposure in Passaic County - News 12 New Jersey,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHaMYyyeB5LWAHv9D1REo-s5xkYdA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780112967927&ei=8nX5W_D4Ec7Q3gG_k7jADg&url=http://newjersey.news12.com/story/39532055/health-officials-warn-of-possible-measles-exposure-in-passaic-county,11/24/18 10:24,Warning,-74.3657,41.066799
United States,United States,Measles,Humans,6162579,"Researchers Discover Potential of Measles, Mumps and Rubella (MMR) Vaccines Market - Honest Facts",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHWRxa2Bkdg73c1DTlbPp_oohtxpw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780112314224&ei=qEv5W5iVIJW-3gGnm7voBw&url=https://thehonestfacts.com/researchers-discover-potential-of-measles-mumps-and-rubella-mmr-vaccines-market/,11/24/18 6:51,Context,-97.556099,39.96693
"Orange County, California, United States",United States,Measles,Humans,6162202,Orange County warns of possible measles exposure in cabs - Times Herald-Record,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFRtvrRz87LW9gKkQSR1ELF4o_NCA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780112314224&ei=A7_4W8COEJW-3gGnm7voBw&url=https://www.recordonline.com/news/20181123/orange-county-warns-of-possible-measles-exposure-in-cabs,11/23/18 21:10,Warning,-117.767555,33.70002
"Ocean County, New Jersey, United States",United States,Measles,Humans,6161904,New locations for measles risk — It's not just Ocean County anymore - New Jersey 101.5 FM Radio,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHabox2C4P_OFueWJ2qnpIPvEHLeg&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=tXj4W7iBMZW-3gGnm7voBw&url=http://nj1015.com/new-locations-for-measles-risk-its-not-just-ocean-county-anymore/,11/23/18 16:24,Breaking,-74.216255,39.90012
"Woburn, Massachusetts, United States",United States,Measles,Humans,6161803,Person infected with measles confirmed to have been at Walmart - Woburn Daily Times,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEz--EAAiBolcyycAOHEaxrybF1Qw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780112175945&ei=o2r4W_CHDdm-3AHT-q2ICw&url=http://homenewshere.com/tewksbury_town_crier/news/article_badee034-ede7-11e8-b0cf-87f632a72e06.html,11/23/18 15:04,Warning,-71.152283,42.479259
United States,United States,Measles,Humans,6161115,"Measles, Mumps and Rubella (MMR) Vaccines Appears To Improve In Time by 2026 - Coherent News (press release) (blog)",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFdxNGzUuezRv1eCXVI0vFhVBui6w&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780111228439&ei=I_r3W5CYEsyP3QGNz7PIBw&url=https://www.coherentnews.com/measles-mumps-and-rubella-mmr-vaccines-appears-to-improve-in-time-by-2026/,11/23/18 7:10,Context,-97.556099,39.96693
United States,United States,Measles,Humans,6157455,Measles outbreak in Colombia prompts CDC travel notice - Outbreak News Today,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFAHsXdNpH8Y9pga3TiKgbCfTS5JA&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=Dkn1W-ihIcyP3QGNz7PIBw&url=http://outbreaknewstoday.com/measles-outbreak-colombia-prompts-cdc-travel-notice-39225/,11/21/18 5:51,Breaking,-97.556099,39.96693
"Los Angeles, California, United States",United States,Measles,Humans,6156079,MEASLES HITS KIRYAS JOEL: The First Case Confirmed On Monday Night - Yeshiva World News,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNE1kUVc3zyqdMr5NnB3fjNnqfwFhg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780108765240&ei=8Ev0W-DoJsyP3QGNz7PIBw&url=https://www.theyeshivaworld.com/news/israel-news/1626846/measles-hits-kiryas-joel-the-first-case-confirmed-on-monday-night.html,11/20/18 12:33,Breaking,-118.242798,34.0522
"Maryland, United States",United States,Measles,Humans,6156077,Health Official Says Check Your Measles Vaccine Status​ - Patch.com,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGnEpqeBNTyF4w9BwtoCPXIZOGj6g&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780108765240&ei=8Ev0W-DoJsyP3QGNz7PIBw&url=https://patch.com/new-york/whiteplains/health-official-says-check-your-measles-vaccine-status,11/20/18 12:28,Breaking,-76.376999,38.9594
"New York State, United States",United States,Measles,Humans,6156077,Health Official Says Check Your Measles Vaccine Status​ - Patch.com,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGnEpqeBNTyF4w9BwtoCPXIZOGj6g&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780108765240&ei=8Ev0W-DoJsyP3QGNz7PIBw&url=https://patch.com/new-york/whiteplains/health-official-says-check-your-measles-vaccine-status,11/20/18 12:28,Breaking,-75.4981,43.004601
"Michigan, United States",United States,Measles,Humans,6155737,Get vaccinated for measles before traveling this holiday - WILX-TV,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFFR5HwXBtD_QMl8jSniukcUmbWdA&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=viH0W4DEE5W-3gGnm7voBw&url=https://www.wilx.com/content/news/Get-vaccinated-for-measles-before-traveling-this-holiday-500922651.html,11/20/18 9:42,Breaking,-84.462898,43.580299
United States,United States,Measles,Humans,6155487,Measles a risk for the unvaccinated - Sentinel & Enterprise,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFjodyc7TYWqaISeTjhVlK9R-MwRg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780108611413&ei=ivfzW6i8Ldm-3AHT-q2ICw&url=http://www.sentinelandenterprise.com/news/ci_32282790/measles-risk-unvaccinated,11/20/18 6:38,Breaking,-97.556099,39.96693
"Ocean County, New Jersey, United States",United States,Measles,Humans,6153854,"14 And Counting: Measles Outbreak, Response Growing In Ocean Co. - Patch.com",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEn1ISc0eZ0hy-PfiyRfpbQPtmjMQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780107538460&ei=Y97yW7jgO8yP3QGNz7PIBw&url=https://patch.com/new-jersey/tomsriver/14-counting-measles-outbreak-response-growing-ocean-co,11/19/18 10:12,Breaking,-74.216255,39.90012
"Michigan, United States",United States,Measles,Humans,6153118,Michigan HB 5126: Endangering children by making nonmedical vaccine exemptions easier to obtain - ScienceBlogs (blog),http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGITxv4_8CJVFLLeHuHX6Qy3UjhJQ&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=jEPyW_itN9WP3QH8mILIBA&url=https://scienceblogs.com/insolence/2015/12/14/michigan-hb-5126-endangering-children-by-making-nonmedical-vaccine-exemptions-easier-to-obtain,11/13/18 5:50,Context,-84.462898,43.580299
United States,United States,Measles,Humans,6152790,"Measles Outbreak Continues in US, Europe - The Jewish Press - JewishPress.com",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNF-EFIHFXYtk8xM7f26C-q4cu7vZQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780106712641&ei=Oe_xW6inNNm-3AHT-q2ICw&url=http://www.jewishpress.com/news/us-news/ny/measles-outbreak-continues-in-us-europe/2018/11/19/,11/18/18 17:43,Context,-97.556099,39.96693
"Rockland County, New York, United States",United States,Measles,Humans,6152518,"Rockland County Measles Outbreak Reaches 75 Confirmed Cases, 6 Suspected Cases - NBC New York",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNH9lOlonxspbX_DBCVfdNr08GpqNg&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=6qjxW9iaM9m-3AHT-q2ICw&url=https://www.nbcnewyork.com/news/local/Rockland-County-Measles-Outbreak-Reaches-75-Confirmed-Cases-500780292.html,11/18/18 12:55,Breaking,-74.049591,41.166759
"Lowell, Massachusetts, United States",United States,Measles,Humans,6151727,2nd Measles Case Confirmed In Lowell - WBUR,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNF5i7LapGApJW6kq777dVunTdTRPw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780105661773&ei=po_wW6CJMcyP3QGNz7PIBw&url=http://www.wbur.org/news/2018/11/17/second-measles-diagnosis-lowell,11/17/18 16:23,Breaking,-71.31617,42.633427
"Rockland County, New York, United States",United States,Measles,Humans,6150605,Rockland Measles Outbreak: Number Of Confirmed Cases Climbs ... - Ramapo Daily Voice,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHtqm02DOMXUuRpnkZwts5XsHt1Fg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780104509455&ei=TFrvW_ifEpmCpwfE7YX4Dg&url=https://ramapo.dailyvoice.com/news/rockland-measles-outbreak-number-of-confirmed-cases-climbs-again/744687/,11/16/18 14:35,Breaking,-74.049591,41.166759
"Ocean County, New Jersey, United States",United States,Measles,Humans,6149363,Ocean County measles outbreak: 12th case reported - Outbreak News Today,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFFDMjvCxVf_hAbb4VSKY-CLFMuEA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780103496536&ei=YZXuW8jWBcie3QGw2YTgDQ&url=http://outbreaknewstoday.com/ocean-county-measles-outbreak-12th-case-reported-45936/,11/16/18 4:16,Breaking,-74.216255,39.90012
"Spartanburg County, South Carolina, United States",United States,Measles,Humans,6148929,SC Doctors stress the need for vaccinations after more cases of measles reported in the upstate - Abccolumbia.com,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHSKQcqwV1i78RrWCRG9BKJRwv-Pg&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=8zLuW5CDGdWP3QH8mILIBA&url=https://www.abccolumbia.com/2018/11/15/sc-doctors-stress-the-need-for-vaccinations-after-more-cases-of-measles-reported-in-the-upstate/,11/15/18 21:19,Breaking,-81.983162,34.930679
